d_week_seq1,"round(y.sun_sales1 / z.sun_sales2,Int64(2))","round(y.mon_sales1 / z.mon_sales2,Int64(2))","round(y.tue_sales1 / z.tue_sales2,Int64(2))","round(y.wed_sales1 / z.wed_sales2,Int64(2))","round(y.thu_sales1 / z.thu_sales2,Int64(2))","round(y.fri_sales1 / z.fri_sales2,Int64(2))","round(y.sat_sales1 / z.sat_sales2,Int64(2))"
5175,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5175,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5175,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5175,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5175,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5175,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5175,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5175,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5175,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5175,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5175,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5175,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5175,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5175,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5175,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5175,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5175,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5175,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5175,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5175,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5175,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5175,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5175,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5175,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5175,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5175,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5175,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5175,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5175,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5175,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5175,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5176,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5177,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5178,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5179,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5180,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5183,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
